t,x,y,doc_id,hilbert_idx
2381353,319,340,md_21825,138319
2381354,323,340,md_21825,140213
2381355,323,339,md_21825,140192
2381356,325,339,md_21825,140190
2381357,327,339,md_21825,140176
2381358,329,339,md_21825,140142
2381359,329,337,md_21825,140136
2381360,331,337,md_21825,140132
2381361,332,337,md_21825,140123
2381362,335,337,md_21825,140116
2381363,337,336,md_21825,139779
2381364,338,335,md_21825,139771
2381365,339,334,md_21825,139769
2381366,341,333,md_21825,139720
2381367,342,333,md_21825,139725
2381368,344,331,md_21825,139653
2381369,344,330,md_21825,139652
2381370,347,329,md_21825,139660
2381371,348,328,md_21825,139664
2381372,349,328,md_21825,139667
2381373,350,326,md_21825,139624
2381374,351,326,md_21825,139625
2381375,353,326,md_21825,142999
2381376,354,324,md_21825,143004
2381377,355,324,md_21825,143007
2381378,356,323,md_21825,143029
2381379,357,321,md_21825,143026
2381381,359,321,md_21825,143036
2381382,361,320,md_21825,143043
2381383,363,320,md_21825,143045
2381385,364,318,md_21825,144302
2381386,366,316,md_21825,144292
2381387,368,315,md_21825,143461
2381388,368,314,md_21825,143462
2381389,370,313,md_21825,143469
2381390,372,313,md_21825,143475
2381391,372,311,md_21825,143503
2381392,365,308,md_21825,144227
2381393,366,308,md_21825,144228
2381394,366,306,md_21825,144216
2381395,377,308,md_21825,143569
2381397,379,308,md_21825,143583
2381399,372,302,md_21825,143854
2381402,374,300,md_21825,143844
2381403,376,298,md_21825,143654
2381405,377,298,md_21825,143655
2381406,379,296,md_21825,143663
2381407,381,294,md_21825,143687
2381408,382,294,md_21825,143682
2381410,383,294,md_21825,143681
2381411,385,292,md_21825,148497
2381413,387,292,md_21825,148511
2381415,389,291,md_21825,148532
2381417,392,289,md_21825,148547
2381418,393,289,md_21825,148546
2381419,394,288,md_21825,148558
2381420,395,287,md_21825,148240
2381421,407,292,md_21825,149381
2381422,398,286,md_21825,148226
2381423,398,285,md_21825,148231
2381424,400,284,md_21825,148208
2381425,401,284,md_21825,148211
2381426,401,283,md_21825,148206
2381427,402,283,md_21825,148193
2381428,404,281,md_21825,148187
2381429,404,280,md_21825,148186
2381430,404,279,md_21825,148005
2381431,406,279,md_21825,148009
2381432,407,278,md_21825,148011
2381433,409,278,md_21825,148093
2381435,410,276,md_21825,148086
2381436,411,275,md_21825,148042
2381437,413,275,md_21825,148060
2381439,413,273,md_21825,148050
2381440,415,272,md_21825,148053
2381441,416,271,md_21825,151125
2381442,417,271,md_21825,151124
2381443,417,270,md_21825,151127
2381444,419,269,md_21825,151134
2381446,420,268,md_21825,151114
2381447,421,267,md_21825,151158
2381448,422,266,md_21825,151160
2381449,424,265,md_21825,151083
2381450,424,264,md_21825,151082
2381452,426,263,md_21825,151257
2381453,426,262,md_21825,151256
2381454,428,262,md_21825,151268
2381455,428,260,md_21825,151264
2381457,429,260,md_21825,151265
2381458,430,259,md_21825,151283
2381460,433,257,md_21825,151298
2381461,432,257,md_21825,151299
2381463,432,255,md_21825,110847
2381464,432,254,md_21825,110844
2381466,434,252,md_21825,110838
2381467,436,251,md_21825,110815
2381468,435,251,md_21825,110794
2381469,437,250,md_21825,110813
2381470,436,250,md_21825,110814
2381471,437,249,md_21825,110802
2381472,438,248,md_21825,110804
2381473,437,248,md_21825,110803
2381474,437,247,md_21825,110724
2381476,437,246,md_21825,110727
2381477,439,245,md_21825,110734
2381478,437,244,md_21825,110731
2381479,439,244,md_21825,110735
2381480,439,243,md_21825,110736
2381481,439,242,md_21825,110739
2381482,441,241,md_21825,110696
2381483,439,240,md_21825,110741
2381484,439,239,md_21825,111466
2381485,440,239,md_21825,111509
2381486,440,238,md_21825,111508
2381487,441,238,md_21825,111511
2381490,441,236,md_21825,111505
2381491,442,236,md_21825,111518
2381492,442,234,md_21825,111496
2381493,443,234,md_21825,111497
2381494,456,235,md_21825,110117
2381495,445,233,md_21825,111544
2381496,445,232,md_21825,111547
2381497,456,233,md_21825,110121
2381498,456,234,md_21825,110118
2381500,456,232,md_21825,110122
2381501,456,231,md_21825,110207
2381502,458,230,md_21825,110200
2381503,460,229,md_21825,110153
2381504,459,228,md_21825,110197
2381506,458,228,md_21825,110196
2381507,460,226,md_21825,110172
2381508,458,226,md_21825,110178
2381509,461,225,md_21825,110168
2381510,460,225,md_21825,110171
2381511,460,223,md_21825,106917
2381514,461,221,md_21825,106914
2381516,460,220,md_21825,106912
2381517,460,219,md_21825,106933
2381518,460,218,md_21825,106934
2381521,460,215,md_21825,106959
2381522,451,211,md_21825,106762
2381523,464,215,md_21825,107071
2381524,464,214,md_21825,107068
2381525,464,215,md_21825,107071
2381526,464,212,md_21825,107066
2381528,464,213,md_21825,107067
2381531,464,212,md_21825,107066
2381532,464,210,md_21825,107012
2381533,462,210,md_21825,107000
2381534,464,210,md_21825,107012
2381535,464,209,md_21825,107011
2381536,464,208,md_21825,107008
2381537,465,208,md_21825,107009
2381538,464,207,md_21825,107349
2381541,465,207,md_21825,107348
2381542,470,207,md_21825,107329
2381543,465,204,md_21825,107355
2381544,470,205,md_21825,107335
2381547,467,202,md_21825,107361
2381555,465,199,md_21825,107412
2381556,465,198,md_21825,107415
2381557,464,197,md_21825,107417
2381558,464,196,md_21825,107418
2381560,463,196,md_21825,106597
2381561,467,195,md_21825,107424
2381562,456,194,md_21825,106564
2381563,467,196,md_21825,107423
2381564,467,194,md_21825,107425
2381566,456,191,md_21825,106431
2381567,455,191,md_21825,106432
2381568,455,190,md_21825,106433
2381569,454,189,md_21825,106445
2381570,453,189,md_21825,106440
2381571,452,189,md_21825,106441
2381572,447,188,md_21825,101039
2381573,452,188,md_21825,106442
2381575,447,186,md_21825,101041
2381576,445,186,md_21825,101047
2381577,445,185,md_21825,101048
2381582,443,183,md_21825,101072
2381583,442,182,md_21825,101074
2381584,432,174,md_21825,101206
2381585,440,181,md_21825,101081
2381586,439,173,md_21825,101188
2381587,437,180,md_21825,100899
2381588,438,180,md_21825,100900
2381589,443,178,md_21825,101089
2381590,428,169,md_21825,100497
2381592,436,178,md_21825,100894
2381593,434,177,md_21825,100877
2381595,434,176,md_21825,100878
2381597,432,175,md_21825,101205
2381599,431,174,md_21825,100521
2381600,430,173,md_21825,100519
2381601,428,173,md_21825,100513
2381603,428,171,md_21825,100511
2381604,426,171,md_21825,100489
2381605,426,170,md_21825,100488
2381606,429,171,md_21825,100508
2381607,428,170,md_21825,100510
2381608,426,169,md_21825,100493
2381609,427,169,md_21825,100492
2381610,426,168,md_21825,100494
2381611,426,167,md_21825,100465
2381612,424,167,md_21825,100479
2381613,421,166,md_21825,100391
2381614,423,166,md_21825,100395
2381615,424,166,md_21825,100476
2381616,419,166,md_21825,100379
2381617,419,165,md_21825,100380
2381618,418,166,md_21825,100376
2381619,417,164,md_21825,100369
2381620,417,165,md_21825,100370
2381622,415,163,md_21825,100336
2381624,417,163,md_21825,100364
2381625,417,162,md_21825,100365
2381626,415,162,md_21825,100337
2381627,414,162,md_21825,100338
2381628,407,159,md_21825,99008
2381629,406,159,md_21825,99011
2381630,413,161,md_21825,100344
2381631,405,159,md_21825,99012
2381632,413,160,md_21825,100347
2381633,411,160,md_21825,100293
2381634,411,159,md_21825,98992
2381635,411,158,md_21825,98995
2381636,409,158,md_21825,99005
2381637,400,156,md_21825,99056
2381638,400,155,md_21825,99055
2381641,407,157,md_21825,99022
2381642,406,157,md_21825,99021
2381643,405,155,md_21825,99038
2381644,404,155,md_21825,99039
2381645,402,154,md_21825,99042
2381646,394,153,md_21825,99117
2381647,403,154,md_21825,99043
2381648,402,154,md_21825,99042
2381649,401,154,md_21825,99053
2381650,400,153,md_21825,99051
2381651,399,153,md_21825,99132
2381652,399,151,md_21825,99136
2381654,398,151,md_21825,99139
2381655,387,154,md_21825,99275
2381656,396,150,md_21825,99142
2381657,394,150,md_21825,99192
2381658,387,148,md_21825,99253
2381659,394,150,md_21825,99192
2381660,393,149,md_21825,99186
2381661,387,157,md_21825,99316
2381662,387,156,md_21825,99317
2381663,383,154,md_21825,119827
2381664,383,146,md_21825,120049
2381665,389,147,md_21825,99230
2381666,388,147,md_21825,99231
2381667,381,146,md_21825,120055
2381668,381,145,md_21825,120056
2381669,387,146,md_21825,99235
2381671,379,144,md_21825,120005
2381672,379,143,md_21825,120080
2381674,377,143,md_21825,120084
2381675,375,143,md_21825,120298
2381676,375,142,md_21825,120297
2381678,374,142,md_21825,120296
2381679,374,141,md_21825,120295
2381680,373,141,md_21825,120290
2381681,372,140,md_21825,120288
2381682,370,141,md_21825,120311
2381683,371,139,md_21825,120266
2381684,370,139,md_21825,120265
2381685,369,139,md_21825,120262
2381686,369,138,md_21825,120263
2381688,368,138,md_21825,120260
2381689,367,138,md_21825,120379
2381690,366,138,md_21825,120376
2381222,138,117,md_21824,54749
2381227,138,118,md_21824,54744
2381228,138,119,md_21824,54745
2381229,139,119,md_21824,54746
2381230,139,120,md_21824,54565
2381235,139,121,md_21824,54564
2381236,134,125,md_21824,54599
2381237,140,122,md_21824,54556
2381238,140,121,md_21824,54555
2381239,134,125,md_21824,54599
2381240,140,123,md_21824,54559
2381241,134,125,md_21824,54599
2381242,140,124,md_21824,54538
2381243,134,125,md_21824,54599
2381244,140,125,md_21824,54537
2381245,134,125,md_21824,54599
2381246,140,125,md_21824,54537
2381248,134,126,md_21824,54594
2381249,141,125,md_21824,54536
2381250,140,125,md_21824,54537
2381251,141,125,md_21824,54536
2381252,141,126,md_21824,54535
2381253,142,126,md_21824,54530
2381256,142,128,md_21824,32852
2381259,143,128,md_21824,32853
2381263,143,129,md_21824,32854
2381266,144,130,md_21824,33702
2381267,145,129,md_21824,33704
2381268,145,130,md_21824,33703
2381269,145,131,md_21824,33700
2381270,145,132,md_21824,33691
2381271,146,132,md_21824,33692
2381276,146,133,md_21824,33693
2381277,147,133,md_21824,33694
2381279,147,134,md_21824,33681
2381280,147,135,md_21824,33680
2381283,147,136,md_21824,33647
2381286,147,137,md_21824,33646
2381289,148,138,md_21824,33652
2381292,149,139,md_21824,33654
2381295,149,141,md_21824,33608
2381297,150,142,md_21824,33602
2381298,149,142,md_21824,33613
2381299,149,143,md_21824,33614
2381300,150,143,md_21824,33601
2381301,149,143,md_21824,33614
2381305,149,145,md_21824,33298
2381307,149,146,md_21824,33309
2381308,148,146,md_21824,33310
2381309,147,147,md_21824,33290
2381310,148,147,md_21824,33311
2381311,148,148,md_21824,33312
2381313,147,148,md_21824,33333
2381314,147,150,md_21824,33331
2381315,146,150,md_21824,33330
2381316,145,150,md_21824,33341
2381319,144,151,md_21824,33343
2381321,142,150,md_21824,33218
2381323,141,151,md_21824,33230
2381324,140,152,md_21824,33210
2381325,139,153,md_21824,33158
2381327,138,153,md_21824,33159
2381330,136,154,md_21824,33166
2381331,134,155,md_21824,33139
2381332,135,155,md_21824,33136
2381333,133,155,md_21824,33140
2381334,132,155,md_21824,33141
2381335,131,156,md_21824,33119
2381336,130,156,md_21824,33118
2381337,129,156,md_21824,33105
2381338,127,157,md_21824,32428
2381339,125,157,md_21824,32418
2381341,125,158,md_21824,32423
2381342,123,158,md_21824,32411
2381344,122,158,md_21824,32408
2381345,120,158,md_21824,32404
2381346,119,159,md_21824,32362
2381347,118,159,md_21824,32361
2381348,116,162,md_21824,29084
2381349,117,162,md_21824,29085
2381350,115,159,md_21824,32346
2381351,114,159,md_21824,32345
2381352,113,159,md_21824,32342
2381353,111,161,md_21824,29268
2381354,110,161,md_21824,29271
2381355,108,162,md_21824,29276
2381357,107,162,md_21824,29283
2381358,105,162,md_21824,29293
2381359,104,163,md_21824,29295
2381360,103,162,md_21824,29331
2381362,101,166,md_21824,29319
2381363,99,166,md_21824,29369
2381364,98,166,md_21824,29368
2381365,98,163,md_21824,29345
2381366,96,164,md_21824,29360
2381367,95,165,md_21824,30660
2381368,93,166,md_21824,30669
2381369,91,167,md_21824,30672
2381370,90,165,md_21824,30685
2381371,89,165,md_21824,30680
2381372,88,165,md_21824,30681
2381373,87,166,md_21824,30505
2381374,85,169,md_21824,30584
2381375,84,169,md_21824,30585
2381376,83,169,md_21824,30534
2381377,82,169,md_21824,30535
2381378,81,168,md_21824,30531
2381379,80,167,md_21824,30527
2381380,78,167,md_21824,30441
2381381,77,167,md_21824,30438
2381382,75,167,md_21824,30426
2381383,74,167,md_21824,30425
2381384,73,167,md_21824,30422
2381385,71,168,md_21824,30335
2381386,71,167,md_21824,30336
2381387,70,168,md_21824,30334
2381388,68,168,md_21824,30320
2381389,68,169,md_21824,30323
2381390,67,170,md_21824,30305
2381391,59,170,md_21824,18827
2381392,58,170,md_21824,18824
2381394,57,171,md_21824,18822
2381396,56,170,md_21824,18820
2381397,55,171,md_21824,18896
2381399,54,171,md_21824,18897
2381401,53,171,md_21824,18910
2381402,52,172,md_21824,18890
2381403,51,171,md_21824,18912
2381404,50,172,md_21824,18932
2381405,49,173,md_21824,18930
2381406,50,172,md_21824,18932
2381408,48,173,md_21824,18929
2381409,42,175,md_21824,18585
2381410,41,175,md_21824,18582
2381411,39,174,md_21824,18539
2381412,38,178,md_21824,19346
2381413,36,175,md_21824,18533
2381414,35,176,md_21824,19365
2381415,33,174,md_21824,18519
2381416,33,177,md_21824,19368
2381417,32,177,md_21824,19371
2381419,29,177,md_21824,19704
2381420,27,177,md_21824,19654
2381421,26,178,md_21824,19656
2381423,25,178,md_21824,19661
2381424,23,177,md_21824,19644
2381425,21,175,md_21824,19948
2381426,20,176,md_21824,19632
2381427,18,176,md_21824,19628
2381428,17,176,md_21824,19627
2381429,16,176,md_21824,19626
2381430,15,177,md_21824,20310
2381431,14,177,md_21824,20311
2381432,13,176,md_21824,20307
2381433,11,177,md_21824,20300
2381434,10,177,md_21824,20301
2381435,9,179,md_21824,20294
2381436,8,177,md_21824,20291
2381438,6,179,md_21824,20275
2381392,402,321,md_21827,162215
2381393,403,321,md_21827,162212
2381394,404,320,md_21827,162202
2381398,407,314,md_21827,149105
2381399,409,313,md_21827,149122
2381400,410,312,md_21827,149124
2381401,410,311,md_21827,149203
2381402,411,310,md_21827,149201
2381403,411,308,md_21827,149215
2381404,413,308,md_21827,149193
2381405,413,307,md_21827,149238
2381406,415,305,md_21827,149244
2381407,415,304,md_21827,149247
2381408,417,303,md_21827,149756
2381409,417,302,md_21827,149757
2381410,419,302,md_21827,149753
2381411,419,300,md_21827,149749
2381412,421,300,md_21827,149707
2381413,422,299,md_21827,149713
2381414,422,298,md_21827,149714
2381415,424,298,md_21827,149636
2381416,424,297,md_21827,149635
2381417,426,296,md_21827,149646
2381418,426,297,md_21827,149645
2381419,427,294,md_21827,149619
2381420,428,293,md_21827,149601
2381422,430,292,md_21827,149604
2381423,431,291,md_21827,149594
2381424,432,291,md_21827,150437
2381425,433,291,md_21827,150436
2381426,434,290,md_21827,150434
2381427,434,289,md_21827,150445
2381428,436,288,md_21827,150448
2381429,437,287,md_21827,150764
2381430,439,287,md_21827,150762
2381431,440,286,md_21827,150550
2381432,441,286,md_21827,150551
2381433,442,284,md_21827,150556
2381434,443,285,md_21827,150558
2381435,443,284,md_21827,150559
2381436,444,282,md_21827,150580
2381437,444,281,md_21827,150579
2381438,445,281,md_21827,150578
2381440,447,281,md_21827,150588
2381441,448,279,md_21827,151871
2381442,449,279,md_21827,151870
2381443,451,278,md_21827,151859
2381444,452,278,md_21827,151854
2381445,452,277,md_21827,151841
2381446,453,276,md_21827,151843
2381447,454,275,md_21827,151835
2381448,456,275,md_21827,152037
2381449,456,273,md_21827,152041
2381450,458,273,md_21827,152045
2381451,460,273,md_21827,152051
2381453,460,271,md_21827,151727
2381454,463,271,md_21827,151722
2381455,464,271,md_21827,152405
2381456,466,268,md_21827,152412
2381457,468,270,md_21827,152396
2381458,467,269,md_21827,152414
2381459,471,270,md_21827,152387
2381461,473,268,md_21827,152371
2381463,473,267,md_21827,152366
2381464,475,271,md_21827,152378
2381465,476,272,md_21827,152304
2381466,476,271,md_21827,152325
2381350,37,175,md_21826,18534
2381351,37,177,md_21826,19352
2381352,38,177,md_21826,19351
2381355,35,178,md_21826,19363
2381356,36,177,md_21826,19355
2381357,36,178,md_21826,19356
2381358,35,178,md_21826,19363
2381359,36,178,md_21826,19356
2381360,35,175,md_21826,18522
2381362,34,178,md_21826,19362
2381366,34,179,md_21826,19361
2381368,34,180,md_21826,19380
2381370,34,181,md_21826,19383
2381372,33,181,md_21826,19378
2381373,33,182,md_21826,19389
2381379,33,183,md_21826,19388
2381380,32,183,md_21826,19391
2381382,32,184,md_21826,19392
2381383,33,184,md_21826,19393
2381384,33,185,md_21826,19394
2381385,33,184,md_21826,19393
2381387,33,183,md_21826,19388
2381389,33,185,md_21826,19394
2381393,33,186,md_21826,19399
2381394,33,188,md_21826,19449
2381396,33,186,md_21826,19399
2381397,33,187,md_21826,19398
2381399,34,189,md_21826,19447
2381402,34,191,md_21826,19441
2381403,34,192,md_21826,24236
2381404,34,193,md_21826,24237
2381406,35,193,md_21826,24238
2381407,34,194,md_21826,24226
2381408,35,194,md_21826,24225
2381409,35,195,md_21826,24224
2381410,34,196,md_21826,24220
2381414,35,197,md_21826,24222
2381415,34,198,md_21826,24210
2381417,35,199,md_21826,24208
2381418,35,200,md_21826,24175
2381419,35,201,md_21826,24174
2381420,35,202,md_21826,24161
2381421,34,202,md_21826,24162
2381422,35,202,md_21826,24161
2381424,34,202,md_21826,24162
2381426,34,204,md_21826,24156
2381427,35,204,md_21826,24159
2381428,35,205,md_21826,24158
2381429,35,207,md_21826,24144
2381432,37,207,md_21826,24142
2381434,38,209,md_21826,23997
2381438,39,210,md_21826,23995
2381439,40,211,md_21826,24015
2381441,40,212,md_21826,24016
2381442,39,212,md_21826,23941
2381443,39,213,md_21826,23940
2381444,40,213,md_21826,24019
2381445,39,215,md_21826,23936
2381446,40,215,md_21826,24021
2381447,39,215,md_21826,23936
2381448,39,217,md_21826,23932
2381449,39,218,md_21826,23931
2381450,38,218,md_21826,23928
2381451,39,219,md_21826,23930
2381452,38,219,md_21826,23929
2381454,38,220,md_21826,23878
2381455,38,221,md_21826,23879
2381456,37,223,md_21826,23886
2381457,37,222,md_21826,23885
